State;File;Reviewer;Report;Line
Warning;Icu.arxml;a0393606;Rule A101: SW version check: No corresponding BSW-IMPLEMENTATION node for component 'ICU' found.;
Warning;Icu.arxml;a0393606;Rule A101: Vendor ID check: No corresponding BSW-IMPLEMENTATION node for component 'ICU' found.;
Info;Icu.arxml;a0393606;Rule A105: No invalid characters found.;
Info;Icu.arxml;a0393606;Rule A106: All XmlDeclarations present.;
Info;Icu.arxml;a0393606;Rule A202: All AUTOSAR standard parameter definitions present.;
Info;Icu.arxml;a0393606;Rule A204: File valid according to autosar.xsd.;
Warning;Icu.arxml;a0393606;Rule A205: Container 'Icu/IcuConfigSet/IcuChannel' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Icu.arxml;a0393606;Rule A205: Container 'Icu/IcuConfigSet/IcuChannel/IcuSignalEdgeDetection' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Icu.arxml;a0393606;Rule A205: Container 'Icu/IcuConfigSet/IcuChannel/IcuSignalMeasurement' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Icu.arxml;a0393606;Rule A205: Container 'Icu/IcuConfigSet/IcuChannel/IcuTimestampMeasurement' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Icu.arxml;a0393606;Rule A205: Container 'Icu/IcuConfigSet/IcuChannel/IcuWakeup' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Info;Icu.arxml;a0393606;Rule A206: All found 'ORIGIN' elements have values.;
Warning;Icu.arxml;a0393606;Rule A207: Missing default node of parameter 'Icu/IcuConfigSet/IcuChannel/IcuSignalEdgeDetection/IcuSignalNotification'.;
Warning;Icu.arxml;a0393606;Rule A207: Missing default node of parameter 'Icu/IcuConfigSet/IcuChannel/IcuTimestampMeasurement/IcuTimestampNotification'.;
Warning;Icu.arxml;a0393606;Rule A207: Missing default node of parameter 'Icu/IcuConfigSet/IcuChannel/IcuChannelId'.;
Warning;Icu.arxml;a0393606;Rule A207: Missing minimum value of parameter 'Icu/IcuConfigSet/IcuChannel/IcuFunctionalClock'.;
Warning;Icu.arxml;a0393606;Rule A207: Missing maximum value of parameter 'Icu/IcuConfigSet/IcuChannel/IcuFunctionalClock'.;
Info;Icu.arxml;a0393606;Rule A208: All found 'DESC' elements have values.;
Info;Icu.arxml;a0393606;Rule A209: Short name of 'AR-PACKAGE' is set.;
Info;Icu.arxml;a0393606;Rule A210: Valid ECUC-MODULE-DEF/REFINED-MODULE-DEF-REF node for module Icu found.;
Info;Icu.arxml;a0393606;Rule A211: All DestinationRefs are valid.;
Info;Icu.arxml;a0393606;Rule A212: File does not contain ModuleRefs.;
Info;Icu.arxml;a0393606;Rule A213: File does not contain DefinitionRefs.;
Warning;Icu.arxml;a0393606;Rule A214: BSW-IMPLEMENTATION node should exist but was not found.;
Info;Icu.arxml;a0393606;Rule A220: UUIDs are unique.;
Info;Icu.arxml;a0393606;Rule A221: ShortNames are valid and unique.;
Info;Icu.arxml;a0393606;Rule A222: All post-build settings are valid.;
Info;Icu.arxml;a0393606;Rule A223: The DESTINATION-REF's of ECUC-REFERENCE-DEF / REFERENCE-PARAM-DEF are valid;
