State;File;Reviewer;Report;Line
Warning;Cdd_FsiTx.arxml;A0512516;Rule A101: SW version check: No corresponding BSW-IMPLEMENTATION node for component 'CDD_FSITX' found.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A101: Vendor ID check: No corresponding BSW-IMPLEMENTATION node for component 'CDD_FSITX' found.;
Info;Cdd_FsiTx.arxml;A0512516;Rule A105: No invalid characters found.;
Info;Cdd_FsiTx.arxml;A0512516;Rule A106: All XmlDeclarations present.;
Info;Cdd_FsiTx.arxml;A0512516;Rule A202: All AUTOSAR standard parameter definitions present.;
Info;Cdd_FsiTx.arxml;A0512516;Rule A204: File valid according to autosar.xsd.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A205: Container 'Cdd_FsiTx/CddFsiTxConfigSet/CddFsiTxHwUnit' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A205: Parameter 'Cdd_FsiTx/CddFsiTxConfigSet/CddFsiTxHwUnit/CddFsiTxPingTimerTimeout' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A205: Parameter 'Cdd_FsiTx/CddFsiTxConfigSet/CddFsiTxHwUnit/CddFsiTxTransmissionMethod' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A205: Parameter 'Cdd_FsiTx/CddFsiTxConfigSet/CddFsiTxHwUnit/CddFsiTxExtHwTrigSrc' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A205: Parameter 'Cdd_FsiTx/CddFsiTxConfigSet/CddFsiTxHwUnit/CddFsiTxExtPingTrigSrc' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A205: Reference 'Cdd_FsiTx/CddFsiTxGeneral/CddFsiTxOsCounterRef' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A205: Container 'Cdd_FsiTx/CddFsiTxDemEventParameterRefs' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Info;Cdd_FsiTx.arxml;A0512516;Rule A206: All found 'ORIGIN' elements have values.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing minimum value of parameter 'Cdd_FsiTx/CddFsiTxGeneral/CddFsiTxMaxDmaChannelId'.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing maximum value of parameter 'Cdd_FsiTx/CddFsiTxGeneral/CddFsiTxMaxDmaChannelId'.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing minimum value of parameter 'Cdd_FsiTx/CddFsiTxPublishedInformation/CddFsiTxMinPrescaleValue'.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing maximum value of parameter 'Cdd_FsiTx/CddFsiTxPublishedInformation/CddFsiTxMinPrescaleValue'.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing minimum value of parameter 'Cdd_FsiTx/CddFsiTxPublishedInformation/CddFsiTxMaxPrescaleValue'.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing maximum value of parameter 'Cdd_FsiTx/CddFsiTxPublishedInformation/CddFsiTxMaxPrescaleValue'.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing minimum value of parameter 'Cdd_FsiTx/CddFsiTxPublishedInformation/CddFsiTxMaxNumTxModules'.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing maximum value of parameter 'Cdd_FsiTx/CddFsiTxPublishedInformation/CddFsiTxMaxNumTxModules'.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing minimum value of parameter 'Cdd_FsiTx/CddFsiTxPublishedInformation/CddFsiTxMaxHwChannelId'.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing maximum value of parameter 'Cdd_FsiTx/CddFsiTxPublishedInformation/CddFsiTxMaxHwChannelId'.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing minimum value of parameter 'Cdd_FsiTx/CddFsiTxPublishedInformation/CddFsiTxMinHwChannelId'.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A207: Missing maximum value of parameter 'Cdd_FsiTx/CddFsiTxPublishedInformation/CddFsiTxMinHwChannelId'.;
Info;Cdd_FsiTx.arxml;A0512516;Rule A208: All found 'DESC' elements have values.;
Info;Cdd_FsiTx.arxml;A0512516;Rule A209: Short name of 'AR-PACKAGE' is set.;
Info;Cdd_FsiTx.arxml;A0512516;Rule A210: No ECUC-MODULE-DEF/REFINED-MODULE-DEF-REF node for module Cdd_FsiTx found.;
Info;Cdd_FsiTx.arxml;A0512516;Rule A211: All DestinationRefs are valid.;
Info;Cdd_FsiTx.arxml;A0512516;Rule A212: File does not contain ModuleRefs.;
Info;Cdd_FsiTx.arxml;A0512516;Rule A213: File does not contain DefinitionRefs.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A214: BSW-IMPLEMENTATION node should exist but was not found.;
Warning;Cdd_FsiTx.arxml;A0512516;Rule A220: UUID 'ECUC:f43bffda-8d3a-4520-b424-b558fcbe752c' is not unique for 'CddFsiTxOverRunNotification';
Warning;Cdd_FsiTx.arxml;A0512516;Rule A220: UUID 'ECUC:f43bffda-8d3a-4520-b424-b558fcbe752c' is not unique for 'CddFsiTxUnderRunNotification';
Warning;Cdd_FsiTx.arxml;A0512516;Rule A220: UUID 'ECUC:ac85f589-5cf6-43f3-a6a7-d824eed384518' is not unique for 'CddFsiTxExtPingTrigSrc';
Warning;Cdd_FsiTx.arxml;A0512516;Rule A220: UUID 'ECUC:37643fc4-cdc1-453b-9706-877d76e6fa30' is not unique for 'CddFsiTxExtTriggerEnable';
Warning;Cdd_FsiTx.arxml;A0512516;Rule A220: UUID 'ECUC:240a9eb6-7a1b-4f43-bfab-bb6a15457d0d' is not unique for 'CddFsiTxInterruptVector';
Warning;Cdd_FsiTx.arxml;A0512516;Rule A220: UUID 'ECUC:b2cfcb7b-0a84-7r50-bebd-32ee405e4398' is not unique for 'CddFsiTxBufferOverRunInterrupt';
Warning;Cdd_FsiTx.arxml;A0512516;Rule A220: UUID 'ECUC:b2cfcb7b-0a84-7r50-bebd-32ee405e4398' is not unique for 'CddFsiTxBufferUnderRunInterrupt';
Warning;Cdd_FsiTx.arxml;A0512516;Rule A220: UUID 'ECUC:b2cfcb7b-0a84-7r50-bebd-32ee405e4398' is not unique for 'CddFsiTxPingTimeOutInterrupt';
Warning;Cdd_FsiTx.arxml;A0512516;Rule A220: UUID 'ECUC:b2cfcb7b-0a84-7r50-bebd-32ee405e4398' is not unique for 'CddFsiTxFrameDoneInterrupt';
