State;File;Reviewer;Report;Line
Warning;Port_AM263x.arxml;a0393606;Rule A101: SW version check: No corresponding BSW-IMPLEMENTATION node for component 'PORT' found.;
Warning;Port_AM263x.arxml;a0393606;Rule A101: Vendor ID check: No corresponding BSW-IMPLEMENTATION node for component 'PORT' found.;
Info;Port_AM263x.arxml;a0393606;Rule A105: No invalid characters found.;
Info;Port_AM263x.arxml;a0393606;Rule A106: All XmlDeclarations present.;
Info;Port_AM263x.arxml;a0393606;Rule A202: All AUTOSAR standard parameter definitions present.;
Info;Port_AM263x.arxml;a0393606;Rule A204: File valid according to autosar.xsd.;
Warning;Port_AM263x.arxml;a0393606;Rule A205: Container 'Port/PortConfigSet/PortContainer' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Port_AM263x.arxml;a0393606;Rule A205: Container 'Port/PortConfigSet/PortContainer/PortPin' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Port_AM263x.arxml;a0393606;Rule A205: Container 'Port/PortConfigSet/PortDioConfig' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Warning;Port_AM263x.arxml;a0393606;Rule A205: Parameter 'Port/PortGeneral/PortRefreshPortDirectionApi' has no value config class entry for VARIANT_PRE_COMPILE.;
Warning;Port_AM263x.arxml;a0393606;Rule A205: Container 'Port/PortDemEventParameterRefs' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Info;Port_AM263x.arxml;a0393606;Rule A206: All found 'ORIGIN' elements have values.;
Warning;Port_AM263x.arxml;a0393606;Rule A207: Missing default node of parameter 'Port/PortConfigSet/PortContainer/PortPin/PortPinPeripheral'.;
Warning;Port_AM263x.arxml;a0393606;Rule A207: Missing default node of parameter 'Port/PortConfigSet/PortContainer/PortPin/PortPinPeripheralSignal'.;
Warning;Port_AM263x.arxml;a0393606;Rule A207: Missing default node of parameter 'Port/PortConfigSet/PortContainer/PortPin/PortPinName'.;
Warning;Port_AM263x.arxml;a0393606;Rule A207: Missing minimum value of parameter 'Port/PortConfigSet/PortContainer/PortPin/PortPinId'.;
Warning;Port_AM263x.arxml;a0393606;Rule A207: Missing maximum value of parameter 'Port/PortConfigSet/PortContainer/PortPin/PortPinId'.;
Info;Port_AM263x.arxml;a0393606;Rule A208: All found 'DESC' elements have values.;
Info;Port_AM263x.arxml;a0393606;Rule A209: Short name of 'AR-PACKAGE' is set.;
Info;Port_AM263x.arxml;a0393606;Rule A210: Valid ECUC-MODULE-DEF/REFINED-MODULE-DEF-REF node for module Port found.;
Info;Port_AM263x.arxml;a0393606;Rule A211: All DestinationRefs are valid.;
Info;Port_AM263x.arxml;a0393606;Rule A212: File does not contain ModuleRefs.;
Info;Port_AM263x.arxml;a0393606;Rule A213: File does not contain DefinitionRefs.;
Warning;Port_AM263x.arxml;a0393606;Rule A214: BSW-IMPLEMENTATION node should exist but was not found.;
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '112c0c66-60ac-4eed-a84e-0c70216627f1' is not unique for 'PortPinPeripheralSignal';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '28150d9d-10bf-491d-a6f5-478585de3da6' is not unique for 'PortPinId';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '28150d9d-10bf-491d-a6f5-478585de3da6' is not unique for 'PortPinIdAddr';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '112c0c66-60ac-4eed-a84e-0c70216627f1' is not unique for 'PortPinDirection';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '112c0c66-60ac-4eed-a84e-0c70216627f1' is not unique for 'PortPinInhibitEnable';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '293bdc0b-2824-45fc-8d06-e53c2ad1c47e' is not unique for 'PortPinHSmasterEnable';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '293bdc0b-2824-45fc-8d06-e53c2ad1c47e' is not unique for 'PortPinHSmodeEnable';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '4f815cf1-b16c-4054-bf58-9649ed0040da' is not unique for 'PortInputInversionSelect';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '4f815cf1-b16c-4054-bf58-9649ed0040da' is not unique for 'PortQualifierTypeSelect';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '4f815cf1-b16c-4054-bf58-9649ed0040da' is not unique for 'PortSlewControlSelect';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '4f815cf1-b16c-4054-bf58-9649ed0040da' is not unique for 'PortInputOverrideCtrl';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '4f815cf1-b16c-4054-bf58-9649ed0040da' is not unique for 'PortOutputOverrideCtrl';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '4f815cf1-b16c-4054-bf58-9649ed0040da' is not unique for 'PortDeviceVariant';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID '0bc2dd41-8a83-44a2-8013-8fb46a095ddc' is not unique for 'PortSafeTIApi';
Warning;Port_AM263x.arxml;a0393606;Rule A220: UUID 'f3e7f7db-54f1-4a4a-9b08-253ec0d863a1' is not unique for 'PortTimeoutDuration';
Warning;Port_AM263x.arxml;a0393606;Rule A220: 'TI_AM263x' contains no UUID attribute;
Info;Port_AM263x.arxml;a0393606;Rule A221: ShortNames are valid and unique.;
Info;Port_AM263x.arxml;a0393606;Rule A222: All post-build settings are valid.;
Info;Port_AM263x.arxml;a0393606;Rule A223: The DESTINATION-REF's of ECUC-REFERENCE-DEF / REFERENCE-PARAM-DEF are valid;
