State;File;Reviewer;Report;Line
Warning;Cdd_Uart.arxml;A0512516;Rule A101: SW version check: No corresponding BSW-IMPLEMENTATION node for component 'CDD_UART' found.;
Warning;Cdd_Uart.arxml;A0512516;Rule A101: Vendor ID check: No corresponding BSW-IMPLEMENTATION node for component 'CDD_UART' found.;
Info;Cdd_Uart.arxml;A0512516;Rule A105: No invalid characters found.;
Info;Cdd_Uart.arxml;A0512516;Rule A106: All XmlDeclarations present.;
Info;Cdd_Uart.arxml;A0512516;Rule A202: All AUTOSAR standard parameter definitions present.;
Info;Cdd_Uart.arxml;A0512516;Rule A204: File valid according to autosar.xsd.;
Warning;Cdd_Uart.arxml;A0512516;Rule A205: Container 'Cdd_Uart/CddUartDriver/CddUartChannel' has no 'ECUC-MULTIPLICITY-CONFIGURATION-CLASS' elements.;
Info;Cdd_Uart.arxml;A0512516;Rule A206: All found 'ORIGIN' elements have values.;
Info;Cdd_Uart.arxml;A0512516;Rule A207: Default values set and valid.;
Info;Cdd_Uart.arxml;A0512516;Rule A208: All found 'DESC' elements have values.;
Info;Cdd_Uart.arxml;A0512516;Rule A209: Short name of 'AR-PACKAGE' is set.;
Info;Cdd_Uart.arxml;A0512516;Rule A210: Valid ECUC-MODULE-DEF/REFINED-MODULE-DEF-REF node for module Cdd_Uart found.;
Info;Cdd_Uart.arxml;A0512516;Rule A211: All DestinationRefs are valid.;
Info;Cdd_Uart.arxml;A0512516;Rule A212: File does not contain ModuleRefs.;
Info;Cdd_Uart.arxml;A0512516;Rule A213: File does not contain DefinitionRefs.;
Warning;Cdd_Uart.arxml;A0512516;Rule A214: BSW-IMPLEMENTATION node should exist but was not found.;
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '05606ae9-e8ca-46f8-a8b5-86e6ff8e0357' is not unique for 'CddUartClockFrequency';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '05606ae9-e8ca-46f8-a8b5-86e6ff8e0357' is not unique for 'CddUartBaudRate';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '6d7d0d8a-3348-4b9a-ba5a-7a808b2ac780' is not unique for 'CddUartTXTriggerLevel';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '6d7d0d8a-3348-4b9a-ba5a-7a808b2ac780' is not unique for 'CddUartRXTriggerLevel';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '6d7d0d8a-3348-4b9a-ba5a-7a808b2ac780' is not unique for 'CddUartWordLength';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '6d7d0d8a-3348-4b9a-ba5a-7a808b2ac780' is not unique for 'CddUartParity';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '6d7d0d8a-3348-4b9a-ba5a-7a808b2ac780' is not unique for 'CddUartReadReturnModes';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '6d7d0d8a-3348-4b9a-ba5a-7a808b2ac780' is not unique for 'CddUartOperatingModes';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '6d7d0d8a-3348-4b9a-ba5a-7a808b2ac780' is not unique for 'CddUartStopBits';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '66a5c4bb-390a-4a94-a6a7-056e4b06b39b' is not unique for 'CddUartWriteNotificationHandler';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '66a5c4bb-390a-4a94-a6a7-056e4b06b39b' is not unique for 'CddUartErrorNotificationHandler';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '33e55d19-67fd-4fdd-8d16-37098753e356' is not unique for 'CddUartRegisterReadbackApi';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '33e55d19-67fd-4fdd-8d16-37098753e356' is not unique for 'CddUartDeinitApi';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '33e55d19-67fd-4fdd-8d16-37098753e356' is not unique for 'CddUartWriteApi';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '33e55d19-67fd-4fdd-8d16-37098753e356' is not unique for 'CddUartReadApi';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '33e55d19-67fd-4fdd-8d16-37098753e356' is not unique for 'CddUartCancelApi';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID '6d7d0d8a-3348-4b9a-ba5a-7a808b2ac781' is not unique for 'CddUartIrqType';
Warning;Cdd_Uart.arxml;A0512516;Rule A220: UUID 'f3e7f7db-54f1-4a4a-9b08-253ec0d863a1' is not unique for 'CddDefaultOSCounterId';
Info;Cdd_Uart.arxml;A0512516;Rule A221: ShortNames are valid and unique.;
Info;Cdd_Uart.arxml;A0512516;Rule A222: All post-build settings are valid.;
Info;Cdd_Uart.arxml;A0512516;Rule A223: The DESTINATION-REF's of ECUC-REFERENCE-DEF / REFERENCE-PARAM-DEF are valid;
